,step,vertical_idx,horizontal_idx
0,9,4,4
1,14,0,3
2,14,0,4
3,14,4,0
4,19,3,4
5,33,2,2
6,39,3,2
7,43,1,0
8,46,1,1
9,48,2,2
10,50,4,4
11,53,3,3
12,59,2,2
13,73,4,3
14,73,4,1
15,77,3,0
16,77,3,4
17,78,4,1
18,79,1,1
19,79,4,2
20,87,3,0
21,93,1,3
22,98,4,2
23,98,2,2
24,104,0,2
25,109,3,2
26,113,4,4
27,120,1,0
28,121,2,1
29,126,3,2
30,128,1,3
31,138,4,4
32,140,4,3
33,141,2,4
34,142,4,4
35,146,0,4
36,148,2,1
37,149,1,3
38,150,4,2
39,152,0,2
40,153,0,1
41,154,4,1
42,156,2,3
43,164,0,2
44,183,2,2
45,185,2,1
46,199,0,1
