,step,vertical_idx,horizontal_idx
0,1,1,4
1,4,1,2
2,5,1,3
3,6,3,2
4,9,1,4
5,9,3,4
6,15,3,1
7,18,4,0
8,20,0,4
9,21,0,4
10,24,3,4
11,27,1,3
12,28,3,1
13,31,1,2
14,32,1,1
15,33,1,0
16,36,4,1
17,37,0,2
18,38,3,4
19,38,3,2
20,39,1,0
21,45,2,1
22,57,3,2
23,58,2,3
24,58,4,2
25,59,3,0
26,60,1,2
27,65,4,2
28,67,3,1
29,75,4,0
30,80,2,1
31,81,4,3
32,82,4,4
33,83,3,1
34,96,0,4
35,98,4,0
36,105,4,3
37,109,2,2
38,109,2,3
39,117,0,2
40,122,4,4
41,130,0,4
42,133,1,0
43,135,4,0
44,137,1,3
45,141,4,4
46,142,3,3
47,145,3,4
48,154,4,1
49,158,4,3
50,162,4,0
51,168,2,2
52,170,4,2
53,171,3,0
54,171,0,3
55,172,4,2
56,175,0,1
57,180,1,3
58,181,0,4
59,191,3,4
60,194,2,2
61,195,3,3
