,step,vertical_idx,horizontal_idx
0,4,2,3
1,7,4,3
2,12,4,1
3,14,2,4
4,18,0,4
5,24,2,3
6,27,0,2
7,30,4,0
8,31,3,3
9,32,1,0
10,37,1,3
11,38,1,3
12,40,2,4
13,44,1,3
14,44,1,3
15,53,0,0
16,55,0,0
17,63,0,2
18,70,3,0
19,71,0,3
20,75,3,3
21,83,1,3
22,85,3,4
23,86,2,1
24,87,3,3
25,98,3,2
26,99,4,2
27,101,0,1
28,104,2,1
29,111,2,3
30,118,3,0
31,123,1,1
32,126,3,4
33,129,2,3
34,149,2,2
35,160,3,2
36,163,0,4
37,163,0,3
38,168,2,2
39,173,3,3
40,177,2,1
41,180,3,0
42,180,4,2
43,181,1,0
44,187,3,2
45,189,3,3
46,189,0,2
47,197,1,1
48,199,2,1
49,199,3,0
50,199,1,4
