,step,vertical_idx,horizontal_idx
0,1,1,4
1,1,4,2
2,4,2,4
3,18,3,1
4,25,3,0
5,40,0,2
6,47,0,4
7,48,0,4
8,48,3,2
9,49,4,0
10,52,0,4
11,55,0,0
12,58,1,0
13,66,0,2
14,70,2,4
15,72,4,4
16,72,0,1
17,72,1,4
18,76,0,4
19,82,1,4
20,85,2,1
21,92,4,2
22,98,2,1
23,107,4,3
24,119,3,2
25,121,4,0
26,123,3,4
27,123,3,0
28,130,4,4
29,132,1,2
30,132,0,2
31,135,4,0
32,140,2,4
33,141,2,2
34,148,4,4
35,153,3,2
36,156,3,2
37,156,0,4
38,158,0,3
39,158,4,2
40,168,1,1
41,173,1,2
42,175,3,4
43,176,2,3
44,178,2,1
45,185,2,3
46,188,0,0
47,195,3,3
48,198,3,2
49,199,2,1
