,step,vertical_idx,horizontal_idx
0,1,0,1
1,8,2,1
2,10,2,4
3,17,0,4
4,20,3,4
5,21,2,3
6,23,0,3
7,26,1,4
8,28,2,2
9,32,4,4
10,44,4,3
11,45,1,3
12,46,0,4
13,48,1,2
14,50,0,0
15,60,1,2
16,60,2,1
17,62,2,2
18,62,1,4
19,68,4,2
20,71,3,2
21,76,3,1
22,89,3,1
23,93,1,4
24,95,3,3
25,112,2,3
26,114,0,4
27,115,4,3
28,121,1,4
29,126,0,1
30,127,2,2
31,129,0,1
32,137,4,1
33,138,3,3
34,140,2,3
35,148,0,0
36,149,1,3
37,159,1,1
38,159,2,2
39,161,4,4
40,163,4,3
41,164,4,0
42,164,4,1
43,178,1,4
44,179,2,4
45,182,4,3
46,183,1,4
47,184,0,1
48,184,0,2
49,186,2,3
50,199,3,2
