,step,vertical_idx,horizontal_idx
0,5,3,0
1,10,3,4
2,13,3,4
3,14,0,0
4,28,0,3
5,30,4,3
6,32,1,1
7,36,1,2
8,39,4,2
9,67,4,2
10,69,3,0
11,79,3,3
12,80,3,4
13,83,3,2
14,86,4,0
15,87,2,2
16,99,4,1
17,100,3,4
18,102,2,3
19,104,2,3
20,123,2,3
21,124,4,1
22,125,0,2
23,133,0,0
24,134,2,3
25,135,4,3
26,137,0,3
27,139,4,0
28,142,4,4
29,143,0,4
30,146,0,2
31,149,3,1
32,152,2,1
33,157,4,3
34,158,3,3
35,164,4,0
36,165,2,2
37,179,3,4
38,180,3,3
39,181,1,3
40,182,0,0
41,187,3,0
42,191,4,2
43,191,2,3
44,192,2,4
45,194,4,2
46,195,1,0
