,step,vertical_idx,horizontal_idx
0,6,0,2
1,7,2,4
2,9,0,1
3,16,2,3
4,18,0,3
5,21,2,3
6,26,2,4
7,29,1,1
8,30,0,4
9,34,4,2
10,36,2,2
11,38,1,2
12,39,1,0
13,40,3,4
14,56,2,1
15,57,3,4
16,59,0,4
17,61,2,4
18,67,1,1
19,69,4,0
20,74,0,4
21,80,0,0
22,82,1,1
23,87,0,4
24,87,3,4
25,93,1,3
26,99,2,2
27,102,0,3
28,104,3,0
29,105,0,4
30,109,3,2
31,109,2,3
32,111,1,1
33,112,4,0
34,121,1,4
35,122,2,2
36,144,2,4
37,153,2,4
38,154,3,3
39,157,2,1
40,160,2,3
41,174,0,4
42,178,2,2
43,184,0,1
44,185,3,0
45,186,1,3
46,188,3,3
47,195,3,2
