,step,vertical_idx,horizontal_idx
0,5,1,1
1,12,3,4
2,14,4,3
3,15,3,1
4,16,2,4
5,19,3,3
6,20,0,4
7,21,3,3
8,22,2,3
9,23,2,3
10,25,0,2
11,27,4,3
12,37,0,2
13,38,2,2
14,41,2,2
15,56,4,0
16,59,3,4
17,64,0,4
18,66,2,2
19,70,1,3
20,71,0,1
21,72,2,2
22,76,4,3
23,79,1,2
24,85,4,4
25,90,0,2
26,90,4,1
27,90,1,1
28,93,2,2
29,103,4,1
30,104,4,4
31,104,1,1
32,115,4,1
33,116,3,3
34,120,2,2
35,121,0,1
36,126,1,2
37,132,1,4
38,138,0,4
39,138,4,1
40,140,0,2
41,140,1,2
42,144,0,4
43,147,3,4
44,149,0,3
45,149,3,3
46,150,1,0
47,150,2,1
48,154,1,4
49,165,3,2
50,166,2,1
51,168,4,0
52,178,0,3
53,181,4,0
54,187,3,2
55,190,3,4
56,199,1,3
