,step,vertical_idx,horizontal_idx
0,10,0,4
1,10,2,1
2,10,3,2
3,11,2,1
4,14,3,2
5,15,3,1
6,28,4,1
7,33,1,3
8,33,2,4
9,34,4,4
10,41,2,1
11,43,0,1
12,44,0,4
13,45,2,1
14,45,4,3
15,47,3,2
16,49,4,0
17,51,0,4
18,54,4,3
19,58,3,3
20,60,2,1
21,62,2,1
22,63,3,0
23,64,1,2
24,73,2,3
25,74,1,4
26,77,3,1
27,83,1,2
28,87,0,4
29,87,4,0
30,88,3,2
31,93,4,3
32,98,3,3
33,111,3,1
34,123,4,4
35,124,2,3
36,125,0,3
37,128,1,4
38,131,0,0
39,131,0,4
40,134,0,4
41,137,3,3
42,137,4,3
43,143,3,1
44,148,3,2
45,167,3,0
46,172,0,3
47,172,1,4
48,177,2,3
49,181,3,1
50,185,3,1
51,186,0,3
52,189,2,2
53,192,0,0
54,193,0,4
55,196,0,0
