,step,vertical_idx,horizontal_idx
0,12,4,3
1,19,3,2
2,20,0,4
3,22,0,3
4,27,3,1
5,30,3,4
6,31,4,3
7,36,1,3
8,38,0,0
9,38,1,4
10,43,2,3
11,44,1,2
12,52,0,4
13,54,2,3
14,55,0,0
15,61,0,2
16,67,3,1
17,70,2,3
18,78,1,3
19,81,2,4
20,81,3,2
21,82,0,4
22,82,3,3
23,90,0,4
24,91,1,2
25,93,2,3
26,114,0,3
27,114,1,3
28,123,4,4
29,124,0,0
30,137,0,2
31,140,0,2
32,141,0,1
33,141,3,3
34,144,3,3
35,150,3,1
36,151,0,4
37,151,1,1
38,153,2,4
39,164,4,1
40,174,0,1
41,174,3,3
42,176,3,1
43,182,1,4
44,183,4,3
45,188,3,1
46,188,4,1
47,189,3,2
48,190,1,2
49,197,4,2
50,199,2,3
51,199,3,3
