,step,vertical_idx,horizontal_idx
0,2,3,3
1,6,3,1
2,7,2,4
3,11,0,3
4,17,0,3
5,20,0,3
6,20,1,0
7,27,0,3
8,29,2,1
9,33,1,4
10,40,1,0
11,40,3,2
12,42,3,1
13,43,0,0
14,54,4,3
15,62,1,4
16,62,2,3
17,65,0,4
18,72,0,0
19,75,3,3
20,81,3,3
21,84,2,2
22,87,1,4
23,95,0,2
24,98,2,2
25,101,0,4
26,102,2,2
27,110,2,1
28,114,4,3
29,115,2,3
30,116,2,1
31,120,0,4
32,123,3,2
33,125,2,1
34,126,0,0
35,128,3,2
36,134,4,1
37,135,2,4
38,138,0,3
39,141,1,3
40,142,2,1
41,146,3,2
42,157,3,4
43,159,1,0
44,162,1,4
45,176,3,1
46,179,1,3
47,183,0,3
48,183,2,1
49,185,2,3
50,188,1,2
51,188,3,0
52,196,3,3
53,197,2,3
54,199,3,0
