,step,vertical_idx,horizontal_idx
0,3,0,3
1,3,2,4
2,6,2,1
3,10,1,2
4,20,2,4
5,20,3,1
6,20,3,4
7,22,3,1
8,26,2,3
9,37,0,0
10,45,0,1
11,50,3,3
12,53,2,1
13,62,0,1
14,63,2,1
15,64,3,3
16,75,0,3
17,83,0,4
18,86,2,1
19,88,4,2
20,93,2,1
21,97,2,3
22,98,2,1
23,107,2,3
24,112,4,3
25,119,0,4
26,122,4,4
27,125,4,3
28,139,3,1
29,139,4,4
30,153,4,2
31,156,2,3
32,159,0,0
33,159,0,2
34,168,4,1
35,170,1,4
36,175,0,2
37,175,2,1
38,175,3,2
39,178,1,0
40,181,0,4
41,186,4,1
42,191,0,1
43,191,0,3
44,192,3,2
45,194,1,2
