,step,vertical_idx,horizontal_idx
0,3,4,1
1,7,2,4
2,12,2,1
3,13,0,0
4,19,0,1
5,29,2,1
6,30,3,2
7,35,2,1
8,38,4,1
9,48,2,3
10,50,1,2
11,55,0,4
12,58,0,2
13,59,2,2
14,65,3,3
15,68,3,3
16,74,0,0
17,89,2,2
18,97,0,3
19,103,1,4
20,107,3,1
21,118,2,2
22,119,3,1
23,124,1,4
24,125,0,4
25,125,4,3
26,126,4,1
27,136,1,2
28,138,0,3
29,139,3,1
30,140,2,4
31,141,4,4
32,147,2,4
33,149,1,4
34,151,1,1
35,154,4,4
36,155,1,1
37,158,2,1
38,167,1,3
39,182,3,0
40,184,0,4
41,184,2,1
42,186,0,4
43,191,2,3
44,193,2,3
45,196,0,4
