,step,vertical_idx,horizontal_idx
0,2,3,2
1,3,4,0
2,10,3,1
3,12,0,0
4,16,3,1
5,16,4,4
6,18,0,0
7,22,4,3
8,30,1,4
9,30,4,1
10,33,4,0
11,40,0,2
12,42,4,4
13,43,4,2
14,47,0,3
15,49,1,3
16,49,3,1
17,54,0,4
18,56,2,2
19,57,0,0
20,57,0,4
21,71,4,3
22,81,0,0
23,83,1,3
24,85,3,0
25,89,0,2
26,91,1,3
27,99,3,1
28,110,3,1
29,117,0,0
30,120,3,1
31,122,3,0
32,127,4,4
33,128,3,1
34,141,0,0
35,141,0,3
36,152,0,4
37,155,3,1
38,157,1,4
39,160,4,3
40,161,1,4
41,162,1,0
42,163,2,1
43,166,2,3
44,181,2,1
45,181,2,2
46,184,3,1
