,step,vertical_idx,horizontal_idx
0,4,1,1
1,9,0,4
2,11,2,1
3,16,3,1
4,18,1,3
5,19,3,0
6,21,1,1
7,40,4,3
8,42,4,4
9,43,3,0
10,46,0,3
11,48,3,1
12,56,4,1
13,70,3,0
14,71,2,3
15,85,1,3
16,85,3,2
17,85,4,4
18,86,3,2
19,105,0,0
20,110,0,4
21,111,1,4
22,113,0,2
23,116,2,4
24,119,1,1
25,121,2,1
26,122,0,1
27,125,0,3
28,127,4,3
29,128,4,4
30,130,2,1
31,136,3,2
32,139,2,1
33,142,4,2
34,147,2,4
35,149,3,3
36,150,2,1
37,150,4,4
38,152,0,2
39,166,2,1
40,167,0,3
41,170,0,3
42,171,3,1
43,172,0,0
44,172,1,0
45,185,3,3
46,187,0,1
47,193,0,0
48,199,3,0
