,step,vertical_idx,horizontal_idx
0,9,0,3
1,10,1,0
2,11,3,3
3,15,3,1
4,16,4,4
5,28,1,4
6,29,4,4
7,31,1,3
8,32,4,3
9,34,0,3
10,42,3,3
11,43,0,3
12,44,3,1
13,48,2,2
14,51,3,2
15,54,3,3
16,57,2,1
17,60,1,3
18,66,3,0
19,67,1,4
20,69,0,2
21,79,2,1
22,80,3,1
23,81,1,2
24,83,1,2
25,84,1,1
26,90,4,1
27,93,3,3
28,94,4,4
29,108,0,0
30,117,2,3
31,118,0,4
32,119,3,1
33,123,2,1
34,125,1,4
35,128,3,3
36,132,3,3
37,134,3,3
38,138,1,1
39,144,3,0
40,151,2,2
41,155,0,2
42,155,0,4
43,165,1,2
44,165,3,1
45,167,0,0
46,169,0,0
47,180,2,1
48,189,0,0
49,189,0,3
50,190,2,1
51,196,2,1
52,196,3,0
53,196,3,3
