,step,vertical_idx,horizontal_idx
0,19,0,0
1,20,0,3
2,22,0,3
3,24,4,3
4,25,0,0
5,30,4,4
6,33,2,2
7,43,1,2
8,55,3,2
9,57,3,3
10,62,1,4
11,64,0,0
12,68,2,2
13,69,2,1
14,70,4,4
15,74,1,0
16,75,0,4
17,81,2,1
18,82,3,3
19,85,0,2
20,90,0,0
21,94,0,0
22,94,2,4
23,95,2,3
24,96,0,3
25,98,3,3
26,98,4,0
27,106,1,4
28,107,0,0
29,110,1,2
30,112,0,0
31,114,2,3
32,117,1,1
33,118,0,4
34,123,4,4
35,134,1,4
36,137,2,1
37,141,1,4
38,145,3,1
39,161,4,2
40,163,3,1
41,164,1,4
42,167,1,3
43,170,0,0
44,176,0,3
45,180,3,3
46,186,2,1
47,188,1,4
48,194,0,4
