,step,vertical_idx,horizontal_idx
0,13,1,4
1,19,1,4
2,20,1,2
3,22,3,1
4,23,0,0
5,23,2,3
6,24,1,4
7,25,4,3
8,26,2,3
9,30,2,2
10,40,2,1
11,45,0,4
12,45,3,1
13,51,0,4
14,54,2,3
15,54,3,4
16,58,0,1
17,59,1,3
18,59,2,1
19,60,2,3
20,69,0,3
21,70,2,4
22,80,0,4
23,80,4,3
24,81,1,4
25,84,3,1
26,95,4,3
27,96,1,4
28,100,2,3
29,101,0,3
30,105,2,3
31,107,3,1
32,108,1,4
33,108,3,2
34,109,4,3
35,113,1,4
36,114,1,4
37,114,3,1
38,115,1,4
39,124,0,3
40,136,0,0
41,138,1,4
42,154,4,0
43,156,3,2
44,156,4,0
45,168,1,3
46,168,4,4
47,169,2,1
48,175,1,2
49,179,2,3
50,180,0,3
51,183,2,3
52,188,3,2
53,189,3,3
54,195,3,3
