,step,vertical_idx,horizontal_idx
0,1,2,1
1,2,0,3
2,3,0,1
3,8,4,4
4,9,1,4
5,18,3,3
6,22,0,3
7,26,0,3
8,30,2,4
9,38,2,3
10,43,3,0
11,44,0,4
12,53,1,3
13,53,2,3
14,54,4,4
15,69,1,4
16,71,2,1
17,74,0,4
18,85,0,1
19,85,1,4
20,87,1,3
21,91,0,0
22,91,2,3
23,94,0,4
24,101,0,0
25,101,3,1
26,105,0,4
27,105,2,2
28,111,1,2
29,112,4,0
30,117,4,0
31,117,4,4
32,120,2,3
33,120,4,3
34,123,2,1
35,123,4,4
36,129,1,3
37,131,1,4
38,132,1,4
39,133,3,1
40,136,0,4
41,136,3,2
42,138,3,4
43,140,0,1
44,140,4,4
45,150,0,2
46,153,2,4
47,154,3,3
48,159,4,4
49,167,0,3
50,170,1,1
51,170,2,1
52,173,2,3
53,174,2,3
54,175,4,2
55,177,1,4
56,177,2,3
57,179,2,3
58,183,3,1
59,184,2,1
60,187,1,0
61,190,1,1
62,191,2,1
