,step,vertical_idx,horizontal_idx
0,8,0,3
1,10,2,1
2,12,2,1
3,15,4,0
4,22,0,0
5,27,3,0
6,30,2,1
7,30,4,3
8,37,1,1
9,40,2,2
10,46,4,0
11,58,3,2
12,63,2,1
13,70,1,2
14,74,0,4
15,74,3,1
16,78,3,2
17,83,4,4
18,84,0,3
19,85,3,1
20,87,2,1
21,89,3,1
22,97,1,4
23,102,2,3
24,104,1,0
25,108,2,3
26,114,0,3
27,114,3,3
28,118,0,0
29,119,0,0
30,124,0,3
31,125,3,1
32,127,3,0
33,129,2,3
34,130,0,2
35,133,4,0
36,139,1,0
37,172,0,4
38,174,1,4
39,174,2,1
40,174,2,2
41,175,3,1
42,178,2,4
43,184,2,3
44,187,4,0
45,191,4,3
