,step,vertical_idx,horizontal_idx
0,12,2,1
1,19,3,3
2,21,2,1
3,23,1,3
4,28,3,0
5,28,3,1
6,32,0,3
7,36,0,3
8,37,3,3
9,40,0,3
10,50,4,2
11,53,2,4
12,58,4,4
13,63,2,2
14,64,0,4
15,66,1,4
16,69,1,4
17,69,2,4
18,75,0,4
19,83,3,3
20,85,2,1
21,88,0,0
22,92,2,1
23,94,3,1
24,111,2,2
25,114,3,3
26,115,3,1
27,116,0,1
28,116,3,1
29,119,4,1
30,121,3,3
31,121,4,3
32,126,1,1
33,128,4,4
34,136,0,3
35,150,1,3
36,153,0,4
37,158,4,3
38,165,3,3
39,178,0,2
40,182,1,1
41,182,1,3
42,183,3,0
43,183,3,1
44,183,4,3
45,184,2,3
46,186,1,0
47,186,3,0
48,186,4,3
49,187,0,1
50,187,4,4
51,188,2,1
52,191,4,0
53,194,3,0
54,196,0,0
55,199,0,1
