,step,vertical_idx,horizontal_idx
0,1,4,3
1,4,4,1
2,6,0,3
3,12,1,0
4,22,2,1
5,23,0,1
6,23,1,4
7,26,1,3
8,26,2,1
9,32,3,0
10,34,1,1
11,35,0,2
12,45,3,0
13,49,2,1
14,50,1,3
15,58,0,2
16,63,3,1
17,63,4,4
18,65,1,3
19,66,2,3
20,66,2,4
21,68,0,4
22,70,0,4
23,76,0,3
24,81,4,0
25,82,3,3
26,91,0,0
27,96,1,1
28,98,3,3
29,102,2,3
30,107,3,2
31,108,3,2
32,114,3,3
33,135,1,0
34,137,1,1
35,141,3,1
36,143,1,4
37,146,0,2
38,147,0,4
39,150,3,0
40,156,0,0
41,157,1,2
42,159,2,1
43,160,1,3
44,162,0,0
45,163,4,1
46,167,0,4
47,169,2,1
48,171,4,2
49,172,3,0
50,174,4,3
51,182,1,4
52,184,1,0
53,187,2,3
54,190,4,3
55,199,3,2
