,step,vertical_idx,horizontal_idx
0,2,4,3
1,3,4,2
2,7,1,2
3,9,2,1
4,9,3,1
5,11,0,3
6,27,1,1
7,34,0,0
8,34,4,3
9,43,3,3
10,49,4,4
11,51,1,1
12,51,3,1
13,61,0,3
14,61,2,4
15,68,3,0
16,69,0,0
17,69,4,3
18,70,0,3
19,71,3,0
20,76,1,4
21,90,3,1
22,92,0,0
23,103,0,3
24,105,2,1
25,105,3,1
26,114,4,1
27,116,0,3
28,120,2,1
29,121,1,0
30,132,1,4
31,136,3,3
32,137,3,2
33,147,0,0
34,148,2,1
35,153,1,4
36,157,1,2
37,158,1,3
38,160,0,0
39,161,3,0
40,164,0,2
41,166,0,4
42,168,2,4
43,177,1,2
44,184,3,3
45,185,1,2
46,186,3,1
47,190,1,4
48,194,1,0
49,199,3,1
