,step,vertical_idx,horizontal_idx
0,9,4,0
1,13,0,2
2,18,3,3
3,20,3,3
4,22,4,0
5,29,3,2
6,32,1,4
7,34,4,4
8,36,0,2
9,36,0,3
10,42,0,0
11,45,4,4
12,46,3,1
13,48,3,3
14,52,2,3
15,55,0,1
16,59,2,3
17,74,2,1
18,79,0,4
19,79,3,1
20,82,4,3
21,83,2,4
22,88,2,1
23,94,4,3
24,96,2,3
25,99,4,2
26,102,1,0
27,102,3,0
28,104,2,3
29,105,4,1
30,110,3,1
31,118,2,3
32,127,2,1
33,128,0,1
34,143,1,2
35,144,1,4
36,150,0,2
37,155,2,2
38,157,3,1
39,158,4,3
40,160,4,0
41,164,2,4
42,169,2,3
43,171,0,0
44,175,1,4
45,184,0,0
46,187,1,4
47,195,2,1
48,195,4,3
49,200,2,1
