,step,vertical_idx,horizontal_idx
0,1,3,3
1,5,0,3
2,19,4,0
3,22,0,2
4,23,4,0
5,33,0,0
6,35,4,3
7,35,4,4
8,39,0,4
9,48,0,3
10,51,2,2
11,57,2,3
12,66,2,4
13,73,1,4
14,75,3,1
15,77,0,2
16,84,3,2
17,84,3,3
18,88,4,4
19,90,1,3
20,92,3,2
21,94,0,4
22,96,0,1
23,103,0,3
24,104,3,1
25,109,3,1
26,115,1,3
27,117,0,0
28,119,3,1
29,119,4,1
30,121,0,3
31,122,1,3
32,125,2,1
33,133,1,0
34,137,3,1
35,141,0,2
36,144,3,3
37,146,4,3
38,147,0,3
39,148,2,1
40,151,3,0
41,153,2,1
42,158,3,2
43,177,1,2
44,180,1,4
45,181,0,3
46,189,0,0
47,189,0,3
48,193,2,3
49,199,2,4
