,step,vertical_idx,horizontal_idx
0,5,2,3
1,6,2,4
2,7,1,0
3,7,3,2
4,7,3,3
5,9,1,2
6,13,0,3
7,22,2,4
8,35,2,3
9,42,0,4
10,42,1,1
11,42,2,1
12,56,0,0
13,59,0,4
14,60,1,4
15,60,3,3
16,63,1,2
17,68,1,3
18,69,4,4
19,79,0,3
20,81,4,0
21,87,1,1
22,91,4,0
23,95,0,0
24,96,1,3
25,97,3,1
26,102,0,1
27,103,0,3
28,103,0,4
29,107,3,4
30,108,0,0
31,109,4,1
32,110,4,2
33,113,2,3
34,114,3,1
35,116,2,1
36,121,0,4
37,131,0,0
38,133,2,2
39,155,3,1
40,157,3,0
41,159,2,1
42,159,3,2
43,160,1,1
44,161,3,1
45,164,3,1
46,165,4,3
47,170,2,3
48,178,0,3
49,179,1,1
50,182,0,3
51,182,4,2
52,191,0,3
53,196,2,3
54,197,3,3
55,199,1,2
