,step,vertical_idx,horizontal_idx
0,1,3,1
1,14,4,4
2,17,1,4
3,32,2,2
4,32,3,1
5,33,2,4
6,47,2,1
7,50,2,3
8,54,2,3
9,56,1,3
10,56,2,1
11,56,3,0
12,57,3,1
13,60,0,0
14,62,0,3
15,63,3,1
16,68,3,1
17,76,2,1
18,80,2,1
19,84,0,0
20,87,2,1
21,89,3,1
22,94,2,2
23,95,4,0
24,100,1,3
25,101,0,0
26,102,4,1
27,105,0,2
28,117,2,2
29,123,2,1
30,128,3,3
31,129,4,3
32,130,4,1
33,138,1,1
34,139,0,3
35,139,4,2
36,152,2,3
37,158,4,0
38,163,1,3
39,165,0,0
40,170,3,1
41,174,1,4
42,176,3,0
43,181,2,1
44,185,1,4
45,186,2,4
46,191,2,4
47,192,0,4
48,194,3,1
