,step,vertical_idx,horizontal_idx
0,2,1,1
1,22,2,2
2,23,1,4
3,23,2,1
4,23,3,1
5,43,3,0
6,46,1,4
7,52,0,4
8,53,0,2
9,56,3,3
10,65,0,3
11,67,0,4
12,69,0,2
13,70,0,4
14,73,4,2
15,74,2,1
16,78,0,0
17,79,1,4
18,81,3,2
19,86,0,1
20,86,2,3
21,103,0,0
22,113,1,1
23,116,3,0
24,123,2,3
25,125,0,3
26,128,0,1
27,131,2,3
28,133,0,3
29,137,1,3
30,137,3,0
31,159,2,1
32,160,4,4
33,161,2,1
34,173,0,2
35,174,4,0
36,175,0,0
37,175,1,4
38,179,2,1
39,180,0,0
40,188,0,4
41,189,0,3
42,194,3,1
43,194,3,2
44,195,3,2
45,200,2,4
