,step,vertical_idx,horizontal_idx
0,2,0,1
1,3,3,2
2,14,3,3
3,27,2,3
4,30,0,1
5,30,2,1
6,31,4,2
7,32,3,1
8,46,3,1
9,46,3,2
10,47,2,2
11,49,2,4
12,50,3,1
13,58,1,4
14,60,1,3
15,66,4,0
16,67,0,3
17,69,1,4
18,70,4,3
19,71,0,3
20,73,3,1
21,79,3,0
22,85,0,4
23,85,2,3
24,91,1,4
25,93,1,3
26,96,0,2
27,99,1,0
28,99,2,2
29,101,0,1
30,108,3,3
31,111,2,1
32,112,2,3
33,113,3,0
34,125,4,3
35,126,4,4
36,133,3,1
37,134,1,0
38,135,2,1
39,135,3,3
40,140,3,4
41,143,2,1
42,149,2,1
43,157,2,1
44,168,0,4
45,168,2,1
46,168,2,2
47,175,2,1
48,177,2,3
49,188,2,3
50,193,1,2
51,198,4,1
52,199,1,4
53,199,4,3
