,step,vertical_idx,horizontal_idx
0,4,0,0
1,5,0,3
2,8,3,1
3,16,3,3
4,38,2,3
5,41,2,1
6,52,2,3
7,53,4,2
8,54,2,4
9,56,3,1
10,68,3,3
11,77,0,1
12,83,0,0
13,83,2,4
14,92,3,1
15,98,1,2
16,100,4,3
17,113,2,4
18,113,3,0
19,117,0,0
20,118,0,0
21,131,1,4
22,132,0,2
23,141,4,4
24,143,1,4
25,145,3,0
26,146,0,4
27,148,3,1
28,149,3,1
29,150,0,3
30,154,1,4
31,158,0,4
32,159,3,2
33,161,4,4
34,163,1,4
35,170,0,0
36,171,2,4
37,171,4,3
38,173,0,4
39,173,3,2
40,181,1,3
41,188,0,3
42,188,2,1
43,190,0,1
44,194,4,0
45,197,1,3
