,step,vertical_idx,horizontal_idx
0,2,3,1
1,18,0,4
2,21,4,1
3,29,1,2
4,38,4,4
5,41,0,4
6,41,2,1
7,43,4,2
8,44,1,3
9,44,2,4
10,46,4,4
11,48,0,1
12,50,0,3
13,64,3,3
14,68,1,3
15,70,0,3
16,71,2,1
17,77,4,0
18,82,2,3
19,86,0,1
20,86,1,2
21,86,2,4
22,89,1,4
23,89,2,3
24,93,4,0
25,94,0,3
26,97,2,1
27,99,4,4
28,102,2,3
29,105,4,4
30,112,4,4
31,117,2,1
32,122,4,1
33,123,4,4
34,138,3,0
35,147,1,2
36,147,3,0
37,151,0,4
38,158,4,0
39,172,0,4
40,177,2,1
41,188,2,1
42,190,1,0
43,195,2,2
44,195,4,4
45,200,1,1
