,step,vertical_idx,horizontal_idx
0,4,1,1
1,5,3,3
2,6,3,0
3,10,3,3
4,14,2,1
5,17,0,2
6,21,0,3
7,32,0,4
8,39,2,4
9,40,0,3
10,46,2,3
11,51,1,0
12,54,0,0
13,55,3,0
14,64,0,2
15,72,3,1
16,74,1,3
17,83,2,1
18,85,1,4
19,90,3,1
20,94,0,0
21,94,4,4
22,103,1,4
23,107,0,4
24,111,1,4
25,118,0,3
26,118,2,3
27,120,4,3
28,123,0,0
29,125,2,1
30,131,3,2
31,141,0,0
32,142,0,0
33,145,3,3
34,152,4,0
35,155,4,3
36,157,2,1
37,159,4,2
38,163,3,1
39,167,4,3
40,173,0,0
41,177,3,2
42,186,0,4
43,187,0,4
44,189,1,2
45,189,3,2
46,199,3,4
47,200,0,0
48,200,2,2
49,200,3,2
