,step,vertical_idx,horizontal_idx
0,8,1,0
1,8,4,2
2,10,3,3
3,11,4,0
4,11,4,3
5,14,3,0
6,16,3,3
7,19,3,3
8,32,3,1
9,35,3,4
10,36,2,1
11,40,4,4
12,43,4,0
13,45,3,1
14,48,4,0
15,50,1,3
16,50,2,4
17,53,1,4
18,56,0,4
19,57,1,0
20,62,4,3
21,66,1,3
22,66,2,4
23,70,3,1
24,73,4,1
25,75,3,4
26,76,3,3
27,82,2,3
28,83,2,1
29,85,1,3
30,87,1,2
31,91,1,1
32,91,3,2
33,102,4,2
34,110,1,1
35,114,1,3
36,114,4,4
37,117,2,1
38,119,2,1
39,119,3,1
40,123,1,4
41,134,1,0
42,135,0,0
43,136,0,2
44,136,2,1
45,137,0,0
46,144,0,2
47,147,3,0
48,148,2,3
49,151,1,3
50,153,1,3
51,161,1,0
52,161,3,1
53,164,4,4
54,165,0,0
55,165,1,3
56,175,3,1
57,176,3,1
58,180,2,1
59,187,0,4
60,188,2,1
61,194,4,3
62,197,4,4
