,step,vertical_idx,horizontal_idx
0,2,4,3
1,6,0,1
2,8,4,2
3,12,2,3
4,14,3,1
5,15,3,2
6,22,0,0
7,23,3,1
8,26,4,3
9,30,0,4
10,45,1,1
11,46,3,4
12,48,1,0
13,55,2,4
14,58,1,2
15,66,0,4
16,70,3,3
17,75,3,2
18,76,3,3
19,79,3,0
20,84,2,2
21,95,3,3
22,103,4,0
23,106,1,3
24,115,2,2
25,121,1,2
26,121,3,1
27,121,3,3
28,122,2,1
29,126,2,1
30,127,0,0
31,127,4,2
32,131,1,1
33,134,4,4
34,138,0,3
35,140,2,3
36,142,0,4
37,142,1,3
38,150,4,3
39,152,4,3
40,155,4,2
41,159,0,0
42,164,3,3
43,168,4,3
44,170,1,0
45,172,4,1
46,186,0,4
47,187,3,2
48,193,1,2
