,step,vertical_idx,horizontal_idx
0,2,1,0
1,2,1,4
2,6,1,3
3,13,0,4
4,15,3,3
5,17,3,0
6,19,2,1
7,22,1,1
8,24,1,3
9,28,0,0
10,28,0,4
11,30,0,0
12,33,3,1
13,34,1,3
14,35,1,4
15,35,2,3
16,41,3,1
17,44,1,3
18,48,3,0
19,53,2,2
20,59,0,2
21,64,0,4
22,65,0,2
23,68,0,4
24,72,2,4
25,75,1,2
26,86,3,2
27,87,0,4
28,99,3,1
29,102,3,1
30,105,4,2
31,107,0,1
32,110,0,1
33,111,1,3
34,112,0,0
35,114,2,4
36,119,0,4
37,126,4,1
38,133,2,1
39,138,0,3
40,138,0,4
41,140,2,1
42,140,3,1
43,141,2,1
44,142,1,2
45,151,0,3
46,160,3,3
47,161,3,2
48,163,1,1
49,168,2,2
50,175,1,0
51,175,3,0
52,176,1,2
53,183,4,3
54,184,2,3
55,186,2,3
56,188,0,0
57,190,4,0
58,198,0,4
59,198,1,1
