,step,vertical_idx,horizontal_idx
0,1,1,3
1,2,1,4
2,8,3,2
3,9,0,4
4,13,3,1
5,14,0,3
6,15,2,3
7,17,1,4
8,26,0,4
9,33,4,2
10,57,2,4
11,61,0,4
12,62,3,1
13,67,1,4
14,68,1,0
15,72,1,3
16,78,3,1
17,92,1,2
18,93,1,3
19,99,1,3
20,103,3,0
21,103,3,3
22,106,0,3
23,106,0,4
24,110,0,2
25,114,0,0
26,128,0,0
27,128,2,2
28,135,2,3
29,137,0,4
30,137,1,4
31,140,1,1
32,141,1,4
33,142,2,1
34,143,4,0
35,144,0,3
36,148,4,3
37,149,3,3
38,167,3,2
39,168,1,4
40,171,1,4
41,175,3,0
42,183,0,3
43,185,3,2
44,186,4,4
45,191,3,2
46,193,0,2
47,194,4,0
48,195,0,0
49,197,1,4
