,step,vertical_idx,horizontal_idx
0,12,0,4
1,14,3,3
2,15,0,0
3,15,0,4
4,20,3,2
5,22,1,4
6,29,0,3
7,30,1,1
8,33,3,1
9,34,4,3
10,40,3,3
11,55,3,3
12,60,3,3
13,62,4,4
14,67,0,4
15,70,4,4
16,72,2,1
17,73,2,1
18,93,4,0
19,94,0,1
20,95,4,4
21,104,2,1
22,105,2,3
23,108,2,4
24,115,0,0
25,121,0,3
26,130,1,1
27,131,1,3
28,132,0,3
29,142,0,2
30,142,1,2
31,143,2,3
32,147,3,1
33,150,0,4
34,152,0,0
35,152,4,1
36,153,2,3
37,156,0,1
38,163,3,0
39,164,0,4
40,164,4,4
41,171,2,3
42,174,1,3
43,175,3,0
44,187,1,3
45,187,3,2
46,192,3,1
47,195,1,4
