,step,vertical_idx,horizontal_idx
0,1,2,3
1,6,2,2
2,12,3,0
3,17,0,1
4,19,2,2
5,33,3,3
6,36,3,3
7,37,3,1
8,45,3,2
9,49,0,3
10,57,0,4
11,64,1,4
12,71,1,2
13,78,2,2
14,80,3,3
15,83,0,0
16,88,0,0
17,90,0,4
18,91,0,0
19,92,0,0
20,102,1,4
21,105,2,1
22,108,0,0
23,110,2,1
24,113,4,0
25,118,1,4
26,123,2,4
27,127,1,1
28,130,3,2
29,136,3,2
30,142,0,4
31,144,3,1
32,144,3,3
33,145,2,1
34,146,3,3
35,152,1,2
36,154,2,1
37,156,2,3
38,156,3,2
39,157,3,2
40,158,3,2
41,165,1,3
42,168,4,3
43,169,3,0
44,172,0,3
45,176,4,0
46,184,4,3
47,185,2,3
48,188,2,2
49,194,2,2
50,195,0,0
51,196,1,4
