,step,vertical_idx,horizontal_idx
0,4,3,1
1,6,0,4
2,8,1,2
3,10,1,0
4,10,1,4
5,13,3,3
6,16,2,1
7,25,3,1
8,27,0,1
9,32,1,4
10,36,1,3
11,45,0,3
12,55,2,4
13,56,3,0
14,61,3,1
15,63,3,2
16,64,1,0
17,67,0,4
18,68,2,1
19,68,3,1
20,73,4,0
21,80,1,1
22,81,4,0
23,83,0,4
24,85,1,4
25,86,0,3
26,94,3,1
27,94,4,0
28,96,0,4
29,98,0,4
30,98,4,0
31,102,1,4
32,106,3,3
33,110,3,4
34,117,0,4
35,118,4,3
36,122,1,2
37,123,3,1
38,131,2,2
39,140,0,2
40,141,2,1
41,146,1,1
42,162,1,3
43,162,4,2
44,164,0,2
45,166,0,3
46,167,0,4
47,173,3,2
48,173,4,3
49,177,3,0
50,178,1,1
51,181,0,3
52,182,2,3
53,185,0,3
54,190,2,2
55,195,4,1
56,198,1,0
57,200,4,3
