,step,vertical_idx,horizontal_idx
0,7,3,1
1,9,3,1
2,10,3,0
3,15,1,1
4,16,2,4
5,18,1,3
6,28,0,0
7,30,2,2
8,30,3,3
9,30,4,0
10,39,4,0
11,42,0,0
12,49,3,3
13,50,2,3
14,51,1,3
15,55,1,3
16,57,3,1
17,59,2,2
18,62,2,1
19,63,3,3
20,68,1,2
21,77,2,2
22,79,0,0
23,91,0,3
24,92,3,3
25,95,0,2
26,98,3,1
27,104,1,4
28,108,3,2
29,109,2,4
30,110,3,0
31,112,1,2
32,126,3,3
33,130,2,2
34,132,4,3
35,133,0,3
36,134,4,0
37,136,4,4
38,139,2,3
39,149,1,4
40,153,1,0
41,158,0,4
42,163,0,3
43,163,1,3
44,163,3,0
45,169,1,4
46,177,0,1
47,183,4,2
48,196,2,1
49,200,2,1
