,step,vertical_idx,horizontal_idx
0,2,0,4
1,2,2,2
2,6,2,2
3,7,3,1
4,25,1,3
5,27,3,2
6,28,0,0
7,28,4,4
8,33,3,1
9,34,4,4
10,39,1,0
11,45,1,4
12,50,2,1
13,51,0,3
14,52,3,1
15,55,3,3
16,65,0,2
17,67,3,1
18,71,3,1
19,74,2,3
20,77,2,3
21,78,1,1
22,78,2,1
23,79,1,1
24,86,2,3
25,89,1,1
26,97,4,4
27,99,0,3
28,100,1,4
29,100,3,0
30,103,2,4
31,104,4,3
32,116,2,2
33,116,3,1
34,121,3,2
35,144,4,3
36,149,1,4
37,149,2,1
38,151,2,3
39,155,0,4
40,161,0,0
41,167,2,2
42,173,2,2
43,175,3,0
44,181,0,0
45,181,0,4
46,185,0,3
47,195,0,3
48,199,4,2
