,step,vertical_idx,horizontal_idx
0,5,3,2
1,19,2,1
2,25,2,1
3,26,3,3
4,34,1,1
5,37,2,4
6,37,3,4
7,39,1,3
8,41,2,3
9,49,3,0
10,50,4,3
11,57,3,2
12,58,3,3
13,60,1,3
14,70,2,3
15,72,2,4
16,75,3,1
17,75,4,4
18,89,0,1
19,90,1,1
20,96,3,1
21,98,4,4
22,104,2,1
23,110,4,4
24,112,2,1
25,116,1,0
26,117,1,0
27,126,3,1
28,130,0,0
29,130,0,2
30,130,4,3
31,132,2,4
32,133,2,4
33,133,4,4
34,138,1,4
35,145,2,1
36,149,0,4
37,151,1,3
38,152,2,3
39,157,0,3
40,157,2,2
41,161,3,1
42,163,0,0
43,193,0,1
44,193,4,4
45,198,0,3
46,199,2,4
