,step,vertical_idx,horizontal_idx
0,9,2,2
1,15,4,0
2,22,4,2
3,33,3,4
4,40,1,4
5,44,2,1
6,48,1,2
7,52,0,2
8,58,0,0
9,60,4,0
10,65,1,0
11,69,3,3
12,70,2,4
13,72,1,4
14,84,2,4
15,93,1,0
16,94,0,3
17,96,2,1
18,97,1,3
19,97,4,4
20,99,2,1
21,102,1,4
22,105,0,0
23,105,2,3
24,110,4,3
25,119,2,1
26,123,4,1
27,126,2,1
28,126,3,1
29,127,3,3
30,130,1,4
31,135,2,3
32,136,4,2
33,136,4,3
34,148,3,3
35,151,3,3
36,154,0,1
37,155,3,4
38,160,3,0
39,162,0,2
40,162,0,3
41,163,4,0
42,165,0,0
43,165,4,3
44,180,4,0
45,192,0,2
