,step,vertical_idx,horizontal_idx
0,1,0,0
1,4,2,1
2,7,3,0
3,17,3,1
4,19,4,0
5,20,2,1
6,26,1,4
7,26,2,3
8,28,4,1
9,29,4,4
10,35,0,2
11,37,2,2
12,49,0,1
13,55,0,4
14,60,1,1
15,61,0,3
16,68,0,1
17,72,3,0
18,73,3,3
19,81,2,4
20,97,3,3
21,100,0,4
22,100,3,1
23,102,0,1
24,106,1,3
25,107,2,1
26,113,4,3
27,120,4,4
28,124,3,3
29,145,4,0
30,147,2,3
31,148,4,4
32,151,4,3
33,159,0,4
34,159,1,1
35,159,2,3
36,162,0,4
37,171,0,0
38,173,2,3
39,175,3,1
40,177,4,4
41,178,0,1
42,180,1,1
43,182,4,3
44,195,3,3
45,197,1,1
46,200,4,4
