,step,vertical_idx,horizontal_idx
0,8,1,3
1,9,0,1
2,12,2,1
3,14,4,0
4,15,4,4
5,16,3,3
6,23,0,4
7,29,4,0
8,32,0,4
9,33,4,4
10,35,4,2
11,38,1,3
12,42,4,3
13,51,1,2
14,58,0,4
15,58,3,2
16,63,2,3
17,64,4,0
18,67,2,2
19,69,0,3
20,75,0,1
21,83,0,1
22,83,1,3
23,83,3,2
24,93,0,2
25,95,2,1
26,103,1,2
27,115,3,2
28,116,1,4
29,119,2,1
30,120,2,4
31,120,3,3
32,124,0,0
33,124,1,2
34,125,3,4
35,125,4,3
36,134,3,3
37,137,0,3
38,146,1,3
39,146,2,1
40,154,3,2
41,155,1,0
42,172,4,3
43,180,2,3
44,185,3,0
45,187,3,1
46,189,3,1
47,190,3,0
48,195,3,2
49,198,2,3
