,step,vertical_idx,horizontal_idx
0,2,0,0
1,2,1,2
2,10,2,2
3,10,2,3
4,14,1,2
5,16,3,1
6,19,2,1
7,20,3,1
8,21,2,3
9,23,3,2
10,28,2,2
11,29,3,3
12,36,0,0
13,36,0,3
14,41,2,3
15,46,1,2
16,49,4,3
17,50,3,1
18,53,0,4
19,60,2,1
20,63,0,0
21,63,1,2
22,67,0,4
23,67,4,2
24,71,1,2
25,73,0,1
26,82,0,2
27,85,4,2
28,88,2,3
29,107,3,3
30,108,1,4
31,111,1,1
32,112,2,1
33,115,3,3
34,116,0,4
35,119,2,1
36,140,0,0
37,143,4,0
38,144,0,0
39,145,3,2
40,147,1,1
41,148,1,0
42,150,3,4
43,155,3,3
44,159,4,4
45,160,4,4
46,161,1,3
47,162,2,2
48,167,1,2
49,173,3,1
50,177,4,1
51,187,3,2
52,188,2,4
53,194,1,0
54,200,4,4
