,step,vertical_idx,horizontal_idx
0,2,0,4
1,7,1,3
2,11,0,0
3,21,1,1
4,22,1,0
5,31,3,3
6,36,2,3
7,38,1,1
8,41,4,0
9,45,3,1
10,45,4,0
11,48,0,3
12,48,4,2
13,49,1,1
14,57,4,2
15,60,3,1
16,64,3,1
17,76,1,4
18,80,4,0
19,82,1,3
20,84,3,3
21,89,2,1
22,93,2,3
23,93,3,2
24,95,1,0
25,97,3,3
26,99,0,4
27,101,3,2
28,106,1,1
29,107,2,2
30,108,2,1
31,113,2,1
32,113,3,4
33,114,3,3
34,119,4,3
35,120,0,4
36,123,0,0
37,130,1,3
38,131,1,2
39,137,4,1
40,152,2,3
41,162,4,4
42,164,0,3
43,169,1,4
44,171,4,4
45,174,0,3
46,178,0,0
47,178,3,1
48,187,2,1
49,188,2,1
50,190,3,2
51,192,2,1
52,193,0,4
53,195,1,0
54,197,1,2
