,step,vertical_idx,horizontal_idx
0,6,1,1
1,9,2,3
2,10,2,3
3,16,3,3
4,19,0,3
5,23,2,4
6,33,4,4
7,35,1,0
8,35,4,3
9,36,2,3
10,36,4,3
11,38,3,1
12,40,4,4
13,51,0,3
14,57,0,4
15,60,2,4
16,63,0,4
17,64,3,2
18,67,0,1
19,67,1,1
20,70,0,3
21,70,0,4
22,71,0,3
23,73,1,2
24,79,0,0
25,82,3,1
26,88,3,0
27,95,3,2
28,102,4,4
29,104,2,4
30,110,0,1
31,113,1,1
32,115,3,0
33,119,0,1
34,121,0,0
35,121,1,3
36,124,0,3
37,127,1,2
38,127,4,2
39,131,2,1
40,131,3,2
41,134,0,4
42,137,3,1
43,140,1,0
44,141,0,3
45,141,3,3
46,142,2,3
47,154,0,0
48,155,4,1
49,162,4,1
50,168,1,2
51,168,2,2
52,171,4,4
53,174,2,1
54,175,3,1
55,180,3,1
56,182,3,3
57,183,4,2
58,187,0,4
59,194,1,4
