,step,vertical_idx,horizontal_idx
0,1,4,4
1,3,0,3
2,10,2,2
3,10,4,0
4,11,0,2
5,14,1,4
6,15,1,4
7,16,2,3
8,19,2,3
9,25,1,1
10,31,4,3
11,32,1,4
12,41,2,1
13,41,3,1
14,45,0,3
15,51,0,2
16,57,0,3
17,57,4,1
18,57,4,3
19,58,4,4
20,65,4,4
21,70,2,3
22,74,3,2
23,75,0,4
24,76,4,3
25,89,0,1
26,92,0,3
27,95,2,3
28,96,2,1
29,101,1,2
30,101,3,0
31,106,1,0
32,107,4,0
33,110,1,2
34,111,1,2
35,112,3,2
36,112,3,3
37,121,0,0
38,121,4,4
39,125,4,0
40,128,2,1
41,131,2,3
42,139,2,1
43,145,1,4
44,151,2,3
45,156,0,4
46,156,3,3
47,159,0,3
48,177,0,0
49,179,0,4
50,182,2,3
51,182,4,0
52,190,2,1
53,192,0,0
