,step,vertical_idx,horizontal_idx
0,1,0,0
1,5,4,3
2,7,4,3
3,8,4,4
4,9,3,0
5,11,3,4
6,12,1,1
7,17,1,2
8,19,1,4
9,19,3,1
10,22,3,3
11,23,4,3
12,26,1,1
13,37,4,3
14,43,2,4
15,53,1,0
16,56,1,3
17,57,0,3
18,58,0,3
19,64,3,3
20,68,4,0
21,80,3,0
22,84,3,1
23,93,0,4
24,96,2,3
25,97,0,4
26,102,2,3
27,104,0,4
28,106,3,3
29,107,1,4
30,111,4,2
31,112,1,3
32,120,2,1
33,124,0,0
34,129,2,1
35,131,3,3
36,135,1,2
37,135,3,3
38,137,2,2
39,144,3,1
40,150,2,1
41,162,0,2
42,171,2,3
43,175,0,0
44,176,0,1
45,178,0,3
46,188,0,4
47,188,1,0
48,191,0,4
