,step,vertical_idx,horizontal_idx
0,4,3,1
1,5,3,1
2,11,1,4
3,16,2,4
4,16,4,4
5,22,0,1
6,23,2,3
7,27,1,2
8,46,4,3
9,50,1,3
10,51,3,1
11,56,1,2
12,68,2,2
13,76,3,3
14,76,4,2
15,85,0,4
16,93,4,3
17,109,4,3
18,112,0,0
19,112,0,3
20,112,2,4
21,112,3,2
22,113,0,2
23,115,0,0
24,122,2,2
25,122,3,2
26,127,4,3
27,136,1,0
28,137,0,0
29,137,3,3
30,143,1,1
31,145,4,0
32,148,0,0
33,148,3,1
34,150,4,4
35,152,1,4
36,153,3,0
37,168,4,0
38,173,1,0
39,173,4,1
40,177,0,3
41,178,3,2
42,178,4,0
43,180,1,1
44,182,3,2
45,183,2,3
46,184,0,3
47,185,2,3
48,185,4,0
49,186,4,0
50,191,1,4
51,193,1,1
52,195,0,0
53,197,3,1
54,199,0,4
