,step,vertical_idx,horizontal_idx
0,4,2,4
1,6,2,2
2,6,3,1
3,12,2,3
4,15,4,3
5,17,4,2
6,20,2,3
7,21,4,2
8,24,0,3
9,25,2,1
10,28,0,3
11,31,4,4
12,38,0,0
13,41,2,1
14,45,0,1
15,48,0,0
16,48,1,1
17,53,1,4
18,53,2,1
19,53,3,3
20,54,1,4
21,56,0,1
22,68,0,0
23,80,4,1
24,82,1,2
25,87,0,3
26,90,2,1
27,94,2,3
28,102,2,1
29,115,1,2
30,117,4,4
31,121,4,4
32,126,1,4
33,131,0,3
34,131,0,4
35,133,2,3
36,134,3,1
37,137,2,3
38,137,3,3
39,146,0,0
40,152,3,1
41,155,3,1
42,156,2,1
43,157,3,3
44,162,3,2
45,163,1,1
46,164,1,2
47,165,0,3
48,180,0,3
49,182,2,4
50,187,4,4
51,189,4,0
52,192,1,0
53,195,0,3
