,step,vertical_idx,horizontal_idx
0,2,4,4
1,3,2,4
2,7,1,1
3,7,1,2
4,13,4,1
5,20,3,0
6,23,1,4
7,23,2,1
8,28,0,3
9,34,4,4
10,44,2,1
11,45,3,1
12,47,2,2
13,53,1,3
14,58,0,2
15,60,0,2
16,60,1,4
17,61,1,1
18,62,3,2
19,63,2,1
20,64,0,4
21,68,3,1
22,72,3,2
23,77,1,1
24,82,3,2
25,84,3,2
26,90,4,3
27,102,1,3
28,104,2,1
29,113,2,3
30,120,0,0
31,120,2,1
32,128,1,1
33,132,0,4
34,137,0,4
35,139,0,1
36,140,2,4
37,146,2,3
38,146,4,3
39,153,3,2
40,157,3,2
41,159,0,1
42,160,3,0
43,162,0,0
44,175,3,1
45,176,2,3
46,183,0,0
47,188,0,3
48,194,0,0
49,196,0,3
