,step,vertical_idx,horizontal_idx
0,11,2,3
1,12,2,1
2,13,0,3
3,20,3,1
4,21,3,2
5,22,3,1
6,23,0,4
7,24,1,4
8,28,1,0
9,30,0,0
10,32,0,0
11,34,4,4
12,39,1,1
13,44,0,3
14,48,3,4
15,55,0,3
16,61,2,1
17,61,3,1
18,72,3,3
19,73,0,0
20,74,2,1
21,76,1,4
22,84,1,2
23,89,1,1
24,91,2,1
25,92,1,4
26,93,4,1
27,94,1,4
28,95,3,1
29,103,3,0
30,113,2,3
31,122,3,1
32,123,0,1
33,124,4,4
34,127,2,4
35,142,0,1
36,147,0,3
37,148,3,2
38,149,1,3
39,163,3,1
40,163,4,0
41,164,2,2
42,171,1,3
43,173,2,4
44,184,3,1
45,195,3,1
