,step,vertical_idx,horizontal_idx
0,5,1,1
1,9,0,4
2,12,2,1
3,17,2,3
4,22,3,1
5,22,4,3
6,25,0,4
7,26,0,3
8,29,0,4
9,37,0,3
10,38,4,4
11,39,2,3
12,46,2,1
13,49,2,1
14,55,1,4
15,55,2,3
16,59,3,2
17,61,2,3
18,64,1,2
19,69,0,3
20,70,0,3
21,83,3,1
22,86,3,1
23,93,3,0
24,95,2,1
25,96,2,2
26,97,4,3
27,103,0,3
28,104,2,3
29,108,0,1
30,108,3,0
31,112,0,3
32,113,3,2
33,124,2,3
34,125,4,3
35,126,4,3
36,130,0,1
37,133,0,0
38,142,4,0
39,146,0,3
40,152,3,1
41,154,1,2
42,158,0,3
43,158,3,1
44,171,2,3
45,175,4,3
46,180,3,1
47,181,3,1
48,184,1,1
49,189,1,4
50,190,4,4
51,193,2,3
52,198,0,1
