,step,vertical_idx,horizontal_idx
0,3,0,3
1,10,3,1
2,15,2,1
3,15,3,1
4,16,0,0
5,20,4,0
6,23,4,0
7,24,0,3
8,24,1,3
9,45,3,2
10,62,2,4
11,62,4,0
12,65,2,4
13,67,0,1
14,75,0,2
15,78,1,3
16,79,1,3
17,80,3,1
18,83,2,1
19,84,0,4
20,86,0,4
21,89,3,1
22,90,0,3
23,93,2,1
24,97,0,0
25,102,1,1
26,108,1,4
27,112,0,4
28,113,0,3
29,113,2,3
30,115,2,1
31,129,0,3
32,137,0,4
33,141,1,2
34,142,4,4
35,143,1,0
36,143,3,1
37,147,2,1
38,149,0,4
39,149,2,1
40,149,3,0
41,156,1,4
42,162,0,4
43,165,4,3
44,165,4,4
45,171,1,1
46,172,2,3
47,174,4,3
48,187,3,1
49,189,1,3
50,191,0,1
51,192,0,3
52,196,0,0
