,step,vertical_idx,horizontal_idx
0,2,2,3
1,4,0,4
2,4,2,3
3,22,3,2
4,25,3,1
5,34,0,2
6,34,2,3
7,34,2,4
8,34,4,0
9,35,2,3
10,36,1,3
11,54,4,4
12,60,0,3
13,61,1,4
14,63,4,4
15,65,0,3
16,66,2,3
17,67,1,0
18,70,1,4
19,81,3,2
20,90,0,0
21,93,4,4
22,101,0,0
23,105,3,2
24,110,3,3
25,117,0,4
26,118,2,3
27,120,0,1
28,121,0,2
29,122,0,3
30,131,3,1
31,134,1,4
32,140,3,2
33,151,2,1
34,159,2,3
35,162,3,3
36,165,2,1
37,170,2,3
38,173,0,2
39,176,2,3
40,179,0,1
41,183,2,2
42,185,1,3
43,187,4,3
44,198,1,2
45,199,0,4
