,step,vertical_idx,horizontal_idx
0,6,1,2
1,19,2,1
2,20,3,1
3,27,2,1
4,31,3,3
5,31,4,0
6,33,0,0
7,34,4,0
8,37,0,3
9,37,3,2
10,46,2,4
11,51,3,1
12,52,0,0
13,54,2,1
14,58,0,0
15,60,0,0
16,60,4,4
17,66,2,1
18,67,2,4
19,69,1,4
20,71,3,1
21,76,0,3
22,76,2,3
23,79,3,2
24,92,0,4
25,100,3,2
26,101,3,4
27,102,2,1
28,115,3,1
29,117,1,1
30,118,1,4
31,120,2,3
32,130,2,3
33,135,1,0
34,136,2,4
35,149,3,3
36,149,4,2
37,152,1,0
38,154,3,1
39,155,1,3
40,156,0,2
41,157,1,0
42,159,1,3
43,172,3,3
44,181,2,1
45,190,4,4
46,193,3,2
47,194,3,1
48,194,3,3
49,198,3,0
