,step,vertical_idx,horizontal_idx
0,6,2,1
1,10,2,4
2,18,2,1
3,33,2,1
4,34,3,0
5,34,4,3
6,39,3,0
7,45,0,3
8,47,0,0
9,54,2,3
10,56,1,2
11,56,1,4
12,64,4,4
13,65,3,1
14,67,4,3
15,70,0,4
16,71,4,1
17,72,3,1
18,73,3,2
19,74,2,1
20,75,1,4
21,82,1,2
22,84,3,0
23,89,2,3
24,96,2,3
25,100,2,3
26,101,3,1
27,112,4,4
28,116,0,1
29,122,1,2
30,125,3,3
31,127,1,1
32,129,2,1
33,130,2,1
34,135,3,2
35,136,0,4
36,141,3,1
37,144,1,3
38,144,3,3
39,153,1,1
40,156,0,4
41,157,2,3
42,162,3,3
43,164,1,4
44,180,2,1
45,184,0,0
46,184,4,4
47,186,3,1
48,187,2,1
49,188,1,3
50,191,0,4
51,192,1,4
52,194,4,2
