,step,vertical_idx,horizontal_idx
0,4,3,3
1,14,3,1
2,19,2,1
3,19,2,2
4,23,0,0
5,27,0,3
6,28,1,1
7,28,2,1
8,31,0,0
9,38,2,2
10,38,3,0
11,39,3,2
12,47,3,0
13,48,1,3
14,48,2,4
15,53,3,0
16,60,1,2
17,60,2,2
18,68,3,3
19,74,1,0
20,77,0,0
21,80,1,4
22,86,4,4
23,88,1,4
24,89,1,0
25,90,0,4
26,90,2,3
27,98,1,3
28,100,2,1
29,103,0,4
30,106,4,4
31,107,2,4
32,121,0,2
33,123,0,0
34,125,4,3
35,126,4,0
36,128,2,4
37,129,0,2
38,132,0,0
39,137,2,2
40,140,2,1
41,141,4,4
42,146,3,3
43,147,0,0
44,147,0,2
45,169,1,4
46,171,1,4
47,171,3,2
48,173,1,1
49,176,3,3
50,177,1,2
51,184,1,0
52,187,4,4
