,step,vertical_idx,horizontal_idx
0,1,2,1
1,1,3,3
2,10,2,1
3,15,0,0
4,17,3,1
5,20,2,4
6,22,0,1
7,23,1,3
8,27,0,4
9,27,2,1
10,31,0,0
11,32,1,4
12,35,4,4
13,42,3,0
14,46,1,3
15,58,3,1
16,64,0,4
17,78,3,3
18,82,1,2
19,85,1,4
20,91,1,3
21,94,4,3
22,105,2,3
23,109,2,1
24,110,1,4
25,112,4,0
26,113,3,0
27,115,3,3
28,117,1,1
29,127,1,2
30,135,0,3
31,135,1,1
32,135,3,1
33,136,0,1
34,136,0,4
35,138,3,1
36,139,4,3
37,141,3,0
38,145,0,3
39,145,2,4
40,154,1,3
41,155,4,3
42,165,4,0
43,166,0,0
44,170,3,1
45,184,4,4
46,185,1,1
47,185,2,1
48,187,0,2
49,199,1,3
