,step,vertical_idx,horizontal_idx
0,2,3,2
1,3,0,0
2,9,0,0
3,11,4,0
4,13,3,3
5,14,3,1
6,18,0,4
7,26,0,0
8,38,1,3
9,40,2,3
10,42,2,4
11,46,3,1
12,49,4,4
13,54,0,3
14,55,2,1
15,61,0,0
16,61,1,1
17,63,0,0
18,65,3,0
19,67,2,2
20,67,4,3
21,71,2,4
22,73,2,3
23,74,2,3
24,75,1,4
25,77,0,1
26,78,3,2
27,81,4,0
28,89,3,2
29,92,1,1
30,97,0,0
31,97,3,2
32,99,2,3
33,103,0,3
34,115,0,0
35,116,0,3
36,120,2,3
37,121,2,4
38,125,2,2
39,127,1,1
40,131,3,1
41,134,1,2
42,138,0,3
43,139,0,4
44,143,1,1
45,159,3,4
46,161,3,2
47,172,3,2
48,173,1,0
49,174,3,2
50,188,0,4
51,190,2,3
52,192,2,4
