,step,vertical_idx,horizontal_idx
0,1,2,1
1,21,0,0
2,29,1,4
3,35,2,3
4,37,3,0
5,39,0,4
6,42,0,0
7,44,4,4
8,49,0,3
9,58,2,4
10,58,3,2
11,59,0,0
12,62,3,2
13,63,0,1
14,65,0,1
15,74,1,0
16,74,3,3
17,85,3,3
18,88,0,3
19,89,1,2
20,98,2,1
21,104,1,0
22,105,0,3
23,109,2,1
24,114,0,3
25,115,1,3
26,116,0,3
27,119,2,4
28,124,1,4
29,125,4,4
30,127,3,4
31,129,3,3
32,143,0,3
33,148,1,2
34,149,3,0
35,156,0,0
36,174,2,1
37,178,3,3
38,181,0,2
39,181,1,2
40,183,2,1
41,184,1,3
42,185,1,4
43,188,0,4
44,189,4,4
45,192,1,3
46,193,1,3
47,193,4,4
