,step,vertical_idx,horizontal_idx
0,1,0,4
1,7,0,4
2,10,0,3
3,16,1,3
4,18,0,3
5,19,0,0
6,20,0,3
7,21,3,1
8,22,1,0
9,25,0,1
10,29,1,3
11,29,4,0
12,38,3,3
13,45,4,3
14,48,2,4
15,49,1,3
16,52,3,0
17,56,3,0
18,59,0,3
19,61,3,2
20,76,3,3
21,86,0,3
22,87,0,3
23,87,4,3
24,88,3,1
25,98,0,1
26,102,0,3
27,111,0,2
28,124,0,2
29,125,4,4
30,136,2,1
31,137,2,3
32,139,2,1
33,145,1,4
34,146,1,3
35,153,0,3
36,155,2,3
37,157,0,3
38,161,2,3
39,167,2,1
40,167,2,2
41,173,2,1
42,178,0,1
43,179,2,1
44,182,4,3
45,186,4,3
46,189,3,1
47,189,4,4
48,193,4,3
49,195,2,1
